10;0,0052439;0,000201;1,8
20;0,0030571;1e-04;1,8
30;0,0022215;9,89e-05;1,8
40;0,001767;9,84e-05;1,8
50;0,001478;9,59e-05;1,8
60;0,001276;9,26e-05;1,9
70;0,001126;8,91e-05;1,9
80;0,001009;8,56e-05;1,9
90;0,0009162;8,23e-05;1,9
100;0,00084;;7,91e-05;1,9
110;0,0007762;7,62e-05;1,9
120;0,0007219;7,34e-05;1,9
130;0,0006752;7,09e-05;1,9
140;0,0006345;6,85e-05;1,9
150;0,0005987;6,62e-05;1,9
160;0,0005669;6,42e-05;1,9
170;0,0005385;6,22e-05;1,9
180;0,000513;6,04e-05;1,9
190;0,0004899;5,86e-05;1,9
200;0,0004689;5,7e-05;1,9
210;0,0004496;5,55e-05;1,9
220;0,000432;5,4e-05;1,9
230;0,0004158;5,27e-05;1,9
240;0,0004007;5,14e-05;2
250;0,0003868;5,02e-05;2
260;0,0003738;4,9e-05;2
270;0,0003618;4,79e-05;1,9
280;0,0003505;4,68e-05;2
290;0,0003399;4,58e-05;1,9
300;0,0003299;4,48e-05;2
310;0,0003205;4,39e-05;2
320;0,0003117;4,3e-05;2
330;0,0003034;4,21e-05;2
340;0,0002955;4,13e-05;2
350;0,000288;4,05e-05;2
360;0,0002809;3,98e-05;1,9
370;0,0002741;3,9e-05;1,9
380;0,0002677;3,83e-05;2
390;0,0002615;3,77e-05;2
400;0,0002557;3,7e-05;2
410;0,0002501;3,64e-05;1,9
420;0,0002448;3,58e-05;2
430;0,0002396;3,52e-05;2
440;0,0002347;3,46e-05;2
450;0,00023;;3,41e-05;2
460;0,0002255;3,35e-05;2
470;0,0002212;3,3e-05;2
480;0,000217;3,25e-05;2
490;0,000213;3,2e-05;2
500;0,0002091;3,15e-05;2
510;0,0002054;3,11e-05;2
520;0,0002018;3,06e-05;2
530;0,0001983;3,02e-05;2
540;0,0001949;2,98e-05;2
550;0,0001917;2,94e-05;2
560;0,0001885;2,9e-05;2
570;0,0001855;2,86e-05;2
580;0,0001826;2,82e-05;2
590;0,0001797;2,78e-05;2
600;0,000177;2,75e-05;2
610;0,0001743;2,71e-05;2
620;0,0001717;2,68e-05;2
630;0,0001692;2,64e-05;2
640;0,0001667;2,61e-05;2
650;0,0001643;2,58e-05;2
660;0,000162;2,55e-05;2
670;0,0001598;2,52e-05;2
680;0,0001576;2,49e-05;2
690;0,0001555;2,46e-05;2
700;0,0001534;2,43e-05;2
710;0,0001514;2,4e-05;1,9
720;0,0001494;2,38e-05;2
730;0,0001475;2,35e-05;2
740;0,0001456;2,32e-05;2
750;0,0001438;2,3e-05;2
760;0,000142;2,27e-05;2
770;0,0001403;2,25e-05;2
780;0,0001386;2,22e-05;2
790;0,000137;2,2e-05;2
800;0,0001353;2,18e-05;2
810;0,0001338;2,15e-05;2
820;0,0001322;2,13e-05;2
830;0,0001307;2,11e-05;2
840;0,0001292;2,09e-05;2
850;0,0001278;2,07e-05;2
860;0,0001264;2,05e-05;2
870;0,000125;2,03e-05;2
880;0,0001237;2,01e-05;2
890;0,0001223;1,99e-05;2
900;0,0001211;1,97e-05;2
910;0,0001198;1,95e-05;2
920;0,0001185;1,93e-05;2
930;0,0001173;1,91e-05;2
940;0,0001161;1,9e-05;2
950;0,000115;1,88e-05;2
960;0,0001138;1,86e-05;2
970;0,0001127;1,84e-05;2
980;0,0001116;1,83e-05;2
990;0,0001105;1,81e-05;2
1000;0,0001094;1,8e-05;2
1010;0,0001084;1,78e-05;2
1020;0,0001074;1,76e-05;2
1030;0,0001064;1,75e-05;2
1040;0,0001054;1,73e-05;2
1050;0,0001044;1,72e-05;2
1060;0,0001035;1,7e-05;2
1070;0,0001025;1,69e-05;2
1080;0,0001016;1,68e-05;2
1090;0,0001007;1,66e-05;2
1100;9,983e-05;1,65e-05;2
1110;9,895e-05;1,63e-05;2
1120;9,81e-05;1,62e-05;2
1130;9,725e-05;1,61e-05;2
1140;9,642e-05;1,59e-05;2
1150;9,561e-05;1,58e-05;2
1160;9,48e-05;1,57e-05;2
1170;9,402e-05;1,56e-05;2
1180;9,324e-05;1,54e-05;2
1190;9,247e-05;1,53e-05;2
1200;9,172e-05;1,52e-05;2
1210;9,098e-05;1,51e-05;2
1220;9,025e-05;1,5e-05;2
1230;8,953e-05;1,49e-05;2
1240;8,882e-05;1,47e-05;2
1250;8,813e-05;1,46e-05;2
1260;8,744e-05;1,45e-05;2
1270;8,677e-05;1,44e-05;2
1280;8,61e-05;1,43e-05;2
1290;8,544e-05;1,42e-05;2
1300;8,48e-05;1,41e-05;2
1310;8,416e-05;1,4e-05;2
1320;8,353e-05;1,39e-05;2
1330;8,291e-05;1,38e-05;2
1340;8,23e-05;1,37e-05;2
1350;8,17e-05;1,36e-05;2
1360;8,111e-05;1,35e-05;2
1370;8,052e-05;1,34e-05;2
1380;7,994e-05;1,33e-05;2
1390;7,937e-05;1,32e-05;2
1400;7,881e-05;1,31e-05;2
1410;7,826e-05;1,3e-05;2
1420;7,771e-05;1,29e-05;2
1430;7,717e-05;1,29e-05;2
1440;7,664e-05;1,28e-05;2
1450;7,611e-05;1,27e-05;2
1460;7,559e-05;1,26e-05;2
1470;7,508e-05;1,25e-05;2
1480;7,458e-05;1,24e-05;2
1490;7,408e-05;1,23e-05;2
1500;7,358e-05;1,23e-05;2
1510;7,31e-05;1,22e-05;2
1520;7,262e-05;1,21e-05;2
1530;7,214e-05;1,2e-05;2
1540;7,168e-05;1,19e-05;2
